room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,last_modified,latitude,longitude,location,year_modified,month_modified
17555748,1480,108543972,entire home/apt,lisbon,arroios,14,5.0,4,2.0,90.0,2 bedrooms flat in mouraria 4 pax with garage,2017-07-27 21:18:41.122069,38.72055,-9.134814,0101000020e6100000fd153257064522c000917efb3a5c4340,2017,7
491368,1480,2381723,entire home/apt,lisbon,arroios,223,5.0,9,4.0,89.0,blue building apart alameda max9,2017-07-27 21:18:41.119232,38.735124,-9.132746,0101000020e61000008159a148f74322c09a40118b185e4340,2017,7
1146069,1480,6284404,entire home/apt,lisbon,penha de frança,0,0.0,4,2.0,93.0,penha de fran a view,2017-07-27 21:18:41.110785,38.726798,-9.130107,0101000020e61000001bf67b629d4222c02c6684b7075d4340,2017,7
18381413,1480,50396857,entire home/apt,lisbon,arroios,20,5.0,8,3.0,96.0,om apartment lisboa,2017-07-27 21:18:34.934432,38.718449,-9.136795,0101000020e61000003c8386fe094622c0056c0723f65b4340,2017,7
15925403,1480,16379863,entire home/apt,lisbon,misericórdia,26,5.0,3,1.0,102.0,love apartments exclusive loft in bica,2017-07-27 21:18:30.391538,38.70904,-9.145797,0101000020e6100000b7b585e7a54a22c026c79dd2c15a4340,2017,7
11142565,1480,57909134,entire home/apt,lisbon,santo antónio,65,5.0,4,1.0,90.0,lisbon heart lovely apt w garden,2017-07-27 21:18:30.381783,38.716229,-9.142707,0101000020e61000000fd253e4104922c030b95164ad5b4340,2017,7
13747560,1480,71179272,entire home/apt,lisbon,avenidas novas,45,5.0,2,1.0,84.0,lisbon nouveau apartment 1a,2017-07-27 21:18:27.879636,38.729625,-9.147738,0101000020e6100000bec0ac50a44b22c008ac1c5a645d4340,2017,7
8061576,1480,29976608,entire home/apt,lisbon,santo antónio,53,5.0,4,2.0,97.0,central charm sunny terrace,2017-07-27 21:18:14.664544,38.721967,-9.143461,0101000020e6100000bf805eb8734922c047e5266a695c4340,2017,7
4669600,1480,22192546,entire home/apt,lisbon,campolide,11,4.5,5,2.0,102.0,canella white apartment lisbon,2017-07-27 21:18:12.071376,38.737527,-9.168069,0101000020e61000005ef1d4230d5622c06075e448675e4340,2017,7
19778691,1480,98596876,entire home/apt,lisbon,campolide,0,0.0,5,2.0,96.0,big apartment lisbon central near marque de pombal,2017-07-27 21:18:10.863480,38.731102,-9.161172,0101000020e6100000d40fea22855222c0250516c0945d4340,2017,7
18558826,1480,106149355,entire home/apt,lisbon,avenidas novas,1,0.0,9,4.0,90.0,b luminous central apartment av liberdade,2017-07-27 21:18:05.621326,38.733983,-9.152437,0101000020e61000009566f3380c4e22c0f568aa27f35d4340,2017,7
2160595,1480,11024959,entire home/apt,lisbon,avenidas novas,39,5.0,4,2.0,96.0,viriato s home,2017-07-27 21:18:05.616723,38.731171,-9.148088,0101000020e61000002fdcb930d24b22c04e64e602975d4340,2017,7
9640366,1480,13891550,entire home/apt,lisbon,arroios,7,4.0,5,2.0,84.0,lisbon city center dream s,2017-07-27 21:18:05.610562,38.733871,-9.143163,0101000020e610000097fe25a94c4922c0cd3d247cef5d4340,2017,7
2210822,1480,11278177,entire home/apt,lisbon,arroios,7,4.5,7,2.0,96.0,spacious apt in modernist lisbon 10min old town,2017-07-27 21:18:05.601727,38.732379,-9.141756,0101000020e61000000806103e944822c07ba35698be5d4340,2017,7
15389699,1480,73510359,entire home/apt,lisbon,avenidas novas,0,0.0,4,2.0,87.0,downtown economy suite,2017-07-27 21:18:04.427842,38.73094,-9.150222,0101000020e61000008847e2e5e94c22c04bab21718f5d4340,2017,7
2968209,1480,13173230,entire home/apt,lisbon,avenidas novas,8,4.5,2,1.0,96.0,lisbon center new charming cosy,2017-07-27 21:18:02.017521,38.730903,-9.147151,0101000020e6100000bb253960574b22c02ec6c03a8e5d4340,2017,7
847493,1480,2803281,entire home/apt,lisbon,arroios,0,0.0,5,2.0,97.0,passion inn lisbon lisbon house,2017-07-27 21:18:00.810486,38.734544,-9.13257,0101000020e610000087dc0c37e04322c08cbcac89055e4340,2017,7
4383569,1480,1756107,entire home/apt,lisbon,arroios,26,4.5,6,3.0,97.0,3bedroom in saldanha with balcony,2017-07-27 21:18:00.807574,38.733909,-9.143655,0101000020e610000053d0ed258d4922c0ba9ee8baf05d4340,2017,7
5303894,1480,3953109,entire home/apt,lisbon,avenidas novas,2,0.0,4,2.0,88.0,av novas premium,2017-07-27 21:18:00.798669,38.736873,-9.149048,0101000020e61000008411fb04504c22c01827beda515e4340,2017,7
18942387,1480,3953109,entire home/apt,lisbon,arroios,0,0.0,4,1.0,100.0,saldanha cozy flat,2017-07-27 21:18:00.787510,38.732594,-9.145408,0101000020e61000004e27d9ea724a22c0779fe3a3c55d4340,2017,7
18055364,1480,124257960,entire home/apt,lisbon,penha de frança,10,5.0,6,3.0,100.0,view over lisbon enjoy a sunny balcony free wifi,2017-07-27 21:18:00.785132,38.734605,-9.126954,0101000020e610000059315c1d004122c0323d6189075e4340,2017,7
4115038,1480,3953109,entire home/apt,lisbon,avenidas novas,1,0.0,6,3.0,94.0,gulbenkian art place,2017-07-27 21:18:00.780599,38.736908,-9.151724,0101000020e61000005f09a4c4ae4d22c094145800535e4340,2017,7
17336696,1480,8911887,entire home/apt,lisbon,avenidas novas,1,0.0,4,1.0,90.0,central light apartment c65 new,2017-07-27 21:17:58.470856,38.732368,-9.14858,0101000020e6100000ebad81ad124c22c08751103cbe5d4340,2017,7
13018388,1480,71179272,entire home/apt,lisbon,avenidas novas,50,4.5,4,2.0,102.0,lisbon nouveau apartment 2d,2017-07-27 21:17:58.468419,38.730887,-9.146967,0101000020e6100000b62e35423f4b22c0290989b48d5d4340,2017,7
17877935,1480,15882673,entire home/apt,lisbon,campo de ourique,12,5.0,4,1.0,84.0,jardim da estrela 1bd cosy flat and outdoor patio,2017-07-27 21:17:44.826100,38.719925,-9.15857,0101000020e6100000e1404816305122c052499d80265c4340,2017,7
10310504,1480,53051548,entire home/apt,lisbon,santo antónio,49,4.5,4,2.0,90.0,palmeira house 2 bedrooms patio and terrace,2017-07-27 21:17:44.810205,38.71753,-9.154901,0101000020e6100000433c122f4f4f22c00ef3e505d85b4340,2017,7
18329546,1480,71179272,entire home/apt,lisbon,avenidas novas,6,4.5,2,1.0,84.0,lisbon nouveau apartment 3b,2017-07-27 21:17:41.356556,38.731213,-9.148303,0101000020e610000021cced5eee4b22c07cb43863985d4340,2017,7
13747890,1480,71179272,entire home/apt,lisbon,avenidas novas,44,5.0,2,1.0,84.0,lisbon nouveau apartment 1b,2017-07-27 21:17:41.336141,38.730963,-9.148367,0101000020e61000007c9c69c2f64b22c004cb1132905d4340,2017,7
17017779,1480,26866501,entire home/apt,lisbon,santo antónio,6,4.5,6,2.0,90.0,avenida charm ii,2017-07-27 21:17:40.301183,38.723011,-9.146545,0101000020e6100000dec83cf2074b22c0fad2db9f8b5c4340,2017,7
12065901,1480,64643759,entire home/apt,lisbon,misericórdia,74,4.5,4,2.0,95.0,loftdesignlisbon unique apartment,2017-07-27 21:17:38.599469,38.712887,-9.146487,0101000020e61000000c941458004b22c02d5f97e13f5b4340,2017,7
19712261,1480,97908327,entire home/apt,lisbon,santo antónio,2,0.0,4,2.0,96.0,bonsai light and comfort flat,2017-07-27 21:17:38.594114,38.724239,-9.147988,0101000020e6100000a1664815c54b22c06ebe11ddb35c4340,2017,7
13376882,1480,32870127,entire home/apt,lisbon,campo de ourique,11,5.0,2,0.0,100.0,romantic cozy studio in the heart of lisbon,2017-07-27 21:17:36.765064,38.719488,-9.158746,0101000020e6100000dcbddc27475122c0a6eeca2e185c4340,2017,7
18896326,1480,5863476,entire home/apt,lisbon,estrela,6,4.5,4,1.0,96.0,wine cellar suite at estrela with air conditioning,2017-07-27 21:17:35.868387,38.711651,-9.154687,0101000020e6100000923b6c22334f22c036954561175b4340,2017,7
16233561,1480,34342493,entire home/apt,lisbon,misericórdia,32,5.0,4,2.0,94.0,santa catarina nice flat complimentary parking,2017-07-27 21:17:34.567331,38.711401,-9.14803,0101000020e61000005da79196ca4b22c0bdab1e300f5b4340,2017,7
17358744,1480,96148926,entire home/apt,lisbon,estrela,19,5.0,3,1.0,92.0,brandnew pombalino with tejo river view,2017-07-27 21:17:34.563281,38.711665,-9.158679,0101000020e6100000bc1fb75f3e5122c09b5ab6d6175b4340,2017,7
19660142,1480,29064494,entire home/apt,lisbon,misericórdia,0,0.0,2,1.0,90.0,modern flat r dom pedro v with terrace and garage,2017-07-27 21:17:34.552010,38.715002,-9.146302,0101000020e6100000c5ad8218e84a22c08c497f2f855b4340,2017,7
14824393,1480,688914,entire home/apt,lisbon,misericórdia,13,5.0,2,1.0,94.0,pateo boaventura in bairro alto stylish w pateo,2017-07-27 21:17:33.520268,38.713703,-9.145791,0101000020e61000002e1a321ea54a22c04f07b29e5a5b4340,2017,7
6256503,1480,2101702,entire home/apt,lisbon,santo antónio,142,4.5,6,2.0,96.0,pr ncipe real guest house,2017-07-27 21:17:30.366801,38.71649,-9.15047,0101000020e6100000e90e62670a4d22c09df4bef1b55b4340,2017,7
12289972,1480,62521369,entire home/apt,lisbon,misericórdia,120,4.5,4,0.0,92.0,cozy xenial at bairro alto,2017-07-27 21:17:25.463562,38.712288,-9.145125,0101000020e6100000fca9f1d24d4a22c0a8aad0402c5b4340,2017,7
14364901,1480,13695535,entire home/apt,lisbon,avenidas novas,14,5.0,4,1.0,95.0,modern apartment in central location with garage,2017-07-27 21:17:25.459598,38.732418,-9.152003,0101000020e6100000acc95356d34d22c039807edfbf5d4340,2017,7
19898588,1480,140893245,entire home/apt,lisbon,misericórdia,14,4.5,4,1.0,84.0,apartment in lisbon 281 cais do sodr,2017-07-27 21:17:22.686799,38.708068,-9.145108,0101000020e6100000a4c684984b4a22c00cace3f8a15a4340,2017,7
19898650,1480,140893245,entire home/apt,lisbon,misericórdia,11,4.5,4,1.0,84.0,apartment in lisbon 280 cais do sodr,2017-07-27 21:17:22.684326,38.706992,-9.143408,0101000020e610000034f8fbc56c4922c04e44bfb67e5a4340,2017,7
19132290,1480,67648423,entire home/apt,lisbon,são vicente,0,0.0,6,3.0,89.0,cozy apartment alfama,2017-07-27 21:13:28.163214,38.716182,-9.122118,0101000020e610000080812040863e22c0f0fd0ddaab5b4340,2017,7
19342612,1480,135515736,entire home/apt,lisbon,são vicente,1,0.0,4,1.0,90.0,guest house feel lisbon,2017-07-27 21:13:26.299562,38.714784,-9.126171,0101000020e610000040683d7c994022c01fdac70a7e5b4340,2017,7
19654867,1480,17760274,entire home/apt,lisbon,são vicente,0,0.0,4,2.0,96.0,santa clara pateo,2017-07-27 21:13:26.297419,38.71664,-9.124732,0101000020e6100000838769dfdc3f22c0b28009dcba5b4340,2017,7
18521320,1480,54383854,entire home/apt,lisbon,são vicente,8,5.0,6,3.0,96.0,luxury historical apartment in gra a,2017-07-27 21:13:26.292195,38.719405,-9.12681,0101000020e61000008d9c853ded4022c019ca8976155c4340,2017,7
3072042,1480,5113971,entire home/apt,lisbon,santa maria maior,55,4.5,2,1.0,85.0,new alfama colorful apartment,2017-07-27 21:13:26.274956,38.713526,-9.124441,0101000020e6100000259012bbb63f22c0406ce9d1545b4340,2017,7
3691024,1480,9268837,entire home/apt,lisbon,santa maria maior,46,5.0,2,1.0,88.0,dreaming lisbon trigueiros 5,2017-07-27 21:13:10.859063,38.71264,-9.135316,0101000020e610000046408523484522c025e99ac9375b4340,2017,7
11674202,1480,50897719,entire home/apt,lisbon,santa maria maior,47,5.0,4,2.0,87.0,superb flat cathedral river view,2017-07-27 21:13:10.840539,38.708954,-9.133219,0101000020e61000006269e047354422c0272f3201bf5a4340,2017,7
4347054,1480,19905749,entire home/apt,lisbon,santa maria maior,120,5.0,5,2.0,96.0,old quarter house,2017-07-27 21:13:05.952317,38.709083,-9.133175,0101000020e6100000234a7b832f4422c02593533bc35a4340,2017,7
12270237,1480,46529570,entire home/apt,lisbon,santa maria maior,45,5.0,5,2.0,96.0,muralha design lisbon cathedral,2017-07-27 21:13:05.947641,38.710608,-9.133715,0101000020e610000023f8df4a764422c05323f433f55a4340,2017,7
3447937,1480,5691663,entire home/apt,lisbon,santa maria maior,63,5.0,4,2.0,84.0,great duplex apartment in alfama w aircon,2017-07-27 21:13:05.942568,38.710134,-9.127854,0101000020e610000058535914764122c08ae3c0abe55a4340,2017,7
13925976,1480,2976200,entire home/apt,lisbon,santa maria maior,41,4.5,4,2.0,84.0,baixa heart of lisbon flat,2017-07-27 21:13:05.939277,38.711211,-9.136841,0101000020e6100000fe800706104622c019c748f6085b4340,2017,7
14281137,1480,49096239,entire home/apt,lisbon,santa maria maior,38,5.0,5,2.0,90.0,2 bdr baixa central,2017-07-27 21:13:05.936396,38.709422,-9.134692,0101000020e6100000cf108e59f64422c00e881057ce5a4340,2017,7
17953192,1480,123217320,entire home/apt,lisbon,arroios,14,4.5,4,2.0,90.0,ap4 lisboa,2017-07-27 21:13:05.926697,38.717512,-9.137459,0101000020e6100000ec14ab06614622c0683ee76ed75b4340,2017,7
11562247,1480,34342493,entire home/apt,lisbon,santa maria maior,61,5.0,2,0.0,90.0,charming studio in baixa,2017-07-27 21:13:05.920888,38.712329,-9.138301,0101000020e610000019028063cf4622c0067fbf982d5b4340,2017,7
3582953,1480,18047710,entire home/apt,lisbon,santa maria maior,88,5.0,3,1.0,96.0,heart of chiado,2017-07-27 21:13:05.916821,38.712217,-9.139748,0101000020e6100000e25cc30c8d4722c0df5339ed295b4340,2017,7
11067058,1480,19905749,entire home/apt,lisbon,santa maria maior,89,5.0,4,2.0,102.0,explorers flat,2017-07-27 21:13:05.910916,38.709153,-9.133613,0101000020e610000012a452ec684422c01e6e8786c55a4340,2017,7
19446495,1480,136353944,entire home/apt,lisbon,santa maria maior,1,0.0,4,2.0,84.0,lisbon cactus house,2017-07-27 21:13:04.603880,38.710871,-9.137239,0101000020e6100000b378b130444622c0605628d2fd5a4340,2017,7
704134,1480,972830,entire home/apt,lisbon,santa maria maior,116,4.5,3,1.0,89.0,madalena s center downtow,2017-07-27 21:13:04.587836,38.711451,-9.13426,0101000020e610000069520ababd4422c06eda8cd3105b4340,2017,7
14895450,1480,69237427,entire home/apt,lisbon,são vicente,21,5.0,5,3.0,90.0,casa para so alfama lisbon,2017-07-27 21:13:02.943086,38.714651,-9.125635,0101000020e61000004777103b534022c0e08618af795b4340,2017,7
16225933,1480,105939064,entire home/apt,lisbon,arroios,47,5.0,4,2.0,90.0,top floor city center apartment amazing views,2017-07-27 21:13:02.934598,38.720558,-9.133062,0101000020e610000043aed4b3204422c0826f9a3e3b5c4340,2017,7
15935800,1480,17125483,entire home/apt,lisbon,santa maria maior,29,5.0,4,1.0,90.0,new my lx flat castle alfama 3,2017-07-27 21:13:02.931896,38.711743,-9.132726,0101000020e610000065a88aa9f44322c0161406651a5b4340,2017,7
19898645,1480,140893245,entire home/apt,lisbon,santa maria maior,18,4.5,4,2.0,96.0,apartment in lisbon 292 castelo,2017-07-27 21:13:02.916163,38.712988,-9.135662,0101000020e6100000b29e5a7d754522c06138d730435b4340,2017,7
1216342,1480,6626163,entire home/apt,lisbon,santa maria maior,69,5.0,3,1.0,96.0,in the center of everything,2017-07-27 21:13:02.909464,38.710129,-9.137829,0101000020e61000007ae1ce85914622c07978cf81e55a4340,2017,7
17846278,1480,2307383,entire home/apt,lisbon,são vicente,12,5.0,4,1.0,84.0,lagares 38,2017-07-27 21:13:02.900821,38.717888,-9.133537,0101000020e6100000a69c2ff65e4422c06e1805c1e35b4340,2017,7
5717301,1480,13750296,entire home/apt,lisbon,santa maria maior,73,5.0,4,2.0,90.0,baixa chiado 2bedrooms elevator ac historic center,2017-07-27 21:13:01.102899,38.711079,-9.13577,0101000020e61000004c8e3ba5834522c0aaeffca2045b4340,2017,7
19965576,1480,141557508,entire home/apt,lisbon,santa maria maior,0,0.0,4,1.0,84.0,no cora o de alfama in the heart of alfama,2017-07-27 21:13:01.098693,38.712338,-9.127468,0101000020e6100000b492567c434122c05ad93ee42d5b4340,2017,7
13069985,1480,72442538,entire home/apt,lisbon,santa maria maior,56,4.5,4,1.0,100.0,by the castle apartment,2017-07-27 21:13:01.092535,38.710361,-9.133733,0101000020e6100000bccadaa6784422c04badf71bed5a4340,2017,7
16374715,1480,3953109,entire home/apt,lisbon,santa maria maior,19,4.5,2,1.0,88.0,baixa modern place,2017-07-27 21:13:01.089090,38.710031,-9.136075,0101000020e61000003d9b559fab4522c0b612ba4be25a4340,2017,7
18387535,1480,127359340,entire home/apt,lisbon,santa maria maior,3,4.5,4,2.0,84.0,lovely flat at mouraria s heart,2017-07-27 21:13:01.082706,38.713539,-9.13482,0101000020e610000085b18520074522c0d4b5f63e555b4340,2017,7
15326651,1480,17125483,entire home/apt,lisbon,santa maria maior,52,5.0,4,1.0,90.0,my lx flat castle alfama 2,2017-07-27 21:13:01.071866,38.712516,-9.132725,0101000020e610000024b9fc87f44322c039f06ab9335b4340,2017,7
8096719,1480,9058387,entire home/apt,lisbon,santa maria maior,3,5.0,4,2.0,90.0,bright apt with patio in city center,2017-07-27 21:13:01.065630,38.716762,-9.13336,0101000020e61000006a300dc3474422c0fe8172dbbe5b4340,2017,7
17311512,1480,116822421,entire home/apt,lisbon,santa maria maior,7,5.0,4,2.0,99.0,stunning apartment at lisbon s historic center,2017-07-27 21:12:59.764402,38.711645,-9.135128,0101000020e61000003b8c497f2f4522c053aef02e175b4340,2017,7
4527685,1480,721565,entire home/apt,lisbon,santa maria maior,65,5.0,5,3.0,90.0,alfama pantheon front view,2017-07-27 21:12:58.552648,38.713436,-9.124947,0101000020e610000075779d0df93f22c000e5efde515b4340,2017,7
19549871,1480,137337096,entire home/apt,lisbon,santa maria maior,3,4.5,4,1.0,90.0,confort in the center of lisbon baixa,2017-07-27 21:12:56.608838,38.712204,-9.138037,0101000020e6100000a24621c9ac4622c04a0a2c80295b4340,2017,7
6270164,1480,30424774,entire home/apt,lisbon,santa maria maior,94,5.0,5,3.0,96.0,casa branca balcony lisbon s heart,2017-07-27 21:12:56.600162,38.714853,-9.133212,0101000020e610000098defe5c344422c04739984d805b4340,2017,7
7487387,1480,13564776,entire home/apt,lisbon,santa maria maior,140,4.5,3,2.0,94.0,alfama in the heart of lisbon terrace river view,2017-07-27 21:12:52.207720,38.712481,-9.128956,0101000020e6100000f73e5585064222c0bc02d193325b4340,2017,7
439447,1480,2182931,entire home/apt,lisbon,santa maria maior,129,5.0,6,2.0,99.0,castle spacious central charming,2017-07-27 21:12:52.186429,38.711949,-9.133677,0101000020e61000006d74ce4f714422c0bfb51325215b4340,2017,7
13967255,1480,83256946,entire home/apt,lisbon,são vicente,8,4.5,6,3.0,99.0,huge sunny riverview apartment 3 rooms,2017-07-27 21:12:47.730871,38.717669,-9.1185,0101000020e6100000e9263108ac3c22c0302dea93dc5b4340,2017,7
19113510,1480,140240975,entire home/apt,lisbon,penha de frança,0,0.0,4,1.0,95.0,vila madre deus house in lisbon old town,2017-07-27 21:12:47.719701,38.722173,-9.116796,0101000020e6100000749b70afcc3b22c0f086342a705c4340,2017,7
14728354,1480,13667856,entire home/apt,lisbon,arroios,2,0.0,7,5.0,88.0,central 5 bedrooms apartment,2017-07-27 21:12:46.387239,38.725557,-9.138052,0101000020e6100000774b72c0ae4622c02331410ddf5c4340,2017,7
3747958,1480,7665008,entire home/apt,lisbon,arroios,5,4.0,10,5.0,97.0,great apartment with terrace,2017-07-27 21:12:46.379829,38.732679,-9.140388,0101000020e61000006f8099efe04722c0a5bbeb6cc85d4340,2017,7
19899904,1480,19664546,entire home/apt,lisbon,arroios,0,0.0,4,2.0,96.0,simple with quality quiet flat for big groups,2017-07-27 21:12:46.376205,38.729229,-9.13738,0101000020e6100000bc3fdeab564622c0bb253960575d4340,2017,7
4883852,1480,6385306,entire home/apt,lisbon,penha de frança,6,4.5,5,2.0,90.0,sombrero apartment in gra a,2017-07-27 21:12:46.373223,38.726422,-9.127816,0101000020e6100000a2cf4719714122c0268c6665fb5c4340,2017,7
11799113,1480,62826541,entire home/apt,lisbon,são vicente,35,4.5,6,2.0,93.0,gra a apt lisbhome,2017-07-27 21:12:45.458042,38.72218,-9.131035,0101000020e61000004243ff04174322c0a3e9ec64705c4340,2017,7
13870608,1480,30416045,entire home/apt,lisbon,são vicente,1,0.0,6,3.0,84.0,big apartment by the center,2017-07-27 21:12:45.455721,38.720589,-9.131482,0101000020e61000007d06d49b514322c0bd6da6423c5c4340,2017,7
2986126,1480,15226716,entire home/apt,lisbon,são vicente,1,0.0,6,2.0,96.0,varandas de sapadores,2017-07-27 21:12:45.437796,38.721748,-9.126903,0101000020e61000005187156ef94022c009fa0b3d625c4340,2017,7
9001136,1480,4404617,entire home/apt,lisbon,são vicente,28,5.0,5,3.0,92.0,duplex flat with amazing terrace,2017-07-27 21:12:45.435118,38.719479,-9.122204,0101000020e61000007ae1ce85913e22c053944be3175c4340,2017,7
17009824,1480,46170730,entire home/apt,lisbon,são vicente,1,0.0,3,1.0,90.0,new cozy lisbon gra a 2b,2017-07-27 21:12:45.432474,38.719716,-9.124127,0101000020e6100000e719fb928d3f22c0373465a71f5c4340,2017,7
4280989,1480,22226367,entire home/apt,lisbon,são vicente,27,4.5,5,2.0,84.0,terrasse appartment,2017-07-27 21:12:45.426672,38.720945,-9.123284,0101000020e6100000793d98141f3f22c07c9bfeec475c4340,2017,7
1213489,1480,6569058,entire home/apt,lisbon,arroios,121,4.5,6,2.0,84.0,central charming calm patio,2017-07-27 21:12:45.422066,38.72281,-9.139928,0101000020e6100000e1968fa4a44722c0639cbf09855c4340,2017,7
14669220,1480,7373929,entire home/apt,lisbon,arroios,25,4.5,14,5.0,96.0,new listing lisbon loving experience,2017-07-27 21:12:43.524961,38.722535,-9.13335,0101000020e6100000dcd78173464422c0919be1067c5c4340,2017,7
7064748,1480,31647898,entire home/apt,lisbon,são vicente,1,0.0,7,3.0,102.0,large and sunny flat,2017-07-27 21:12:43.522354,38.720526,-9.129159,0101000020e6100000d7f7e120214222c077f52a323a5c4340,2017,7
16273083,1480,5471155,entire home/apt,lisbon,arroios,2,0.0,3,1.0,88.0,mayor 5a lisbon center apartment,2017-07-27 21:12:43.517226,38.721418,-9.133773,0101000020e6100000f52c08e57d4422c0745fce6c575c4340,2017,7
14783034,1480,92282878,entire home/apt,lisbon,penha de frança,0,0.0,2,1.0,102.0,the hilltop lisbon,2017-07-27 21:12:43.512187,38.722714,-9.129522,0101000020e61000009b3924b5504222c0412e71e4815c4340,2017,7
4040574,1480,283305,entire home/apt,lisbon,arroios,6,5.0,3,1.0,88.0,beautiful sunny lisbon apartment,2017-07-27 21:12:43.506754,38.730755,-9.137972,0101000020e610000005871744a44622c0ba313d61895d4340,2017,7
16864341,1480,97139334,entire home/apt,lisbon,arroios,0,0.0,6,3.0,96.0,lisbon center all apartment good for groups,2017-07-27 21:12:43.504711,38.724316,-9.131894,0101000020e6100000c713419c874322c01afcfd62b65c4340,2017,7
7934004,1480,41837508,entire home/apt,lisbon,arroios,20,5.0,4,2.0,102.0,thirty home,2017-07-27 21:12:43.502419,38.722961,-9.138322,0101000020e610000077a22424d24622c048a46dfc895c4340,2017,7
6353813,1480,10614112,entire home/apt,lisbon,arroios,13,5.0,5,2.0,96.0,walking distance from the historical centre,2017-07-27 21:12:41.568301,38.722864,-9.136041,0101000020e61000008dd47b2aa74522c056babbce865c4340,2017,7
11519833,1480,60487693,entire home/apt,lisbon,arroios,1,0.0,4,1.0,90.0,19studios ii lisbon city center,2017-07-27 21:12:41.565987,38.719707,-9.137961,0101000020e6100000363ffed2a24622c0e4d9e55b1f5c4340,2017,7
1315074,1480,823785,entire home/apt,lisbon,arroios,7,4.0,2,1.0,96.0,top floor house for 2 downtown,2017-07-27 21:12:41.559714,38.722115,-9.138681,0101000020e610000035272f32014722c0bc79aa436e5c4340,2017,7
12310189,1480,66386748,entire home/apt,lisbon,arroios,5,5.0,6,2.0,84.0,veva s apartment in the center of lisbon,2017-07-27 21:12:41.555095,38.72951,-9.135276,0101000020e61000000dde57e5424522c06f0d6c95605d4340,2017,7
13277967,1480,74841738,entire home/apt,lisbon,arroios,5,4.5,5,3.0,89.0,lisbon lovely garden,2017-07-27 21:12:41.552464,38.727119,-9.132845,0101000020e6100000cedf8442044422c06ea6423c125d4340,2017,7
5075706,1480,1886436,entire home/apt,lisbon,são vicente,79,4.5,5,3.0,90.0,gra a great balcony with view,2017-07-27 21:12:41.550097,38.721355,-9.1314,0101000020e610000088635ddc464322c02ee7525c555c4340,2017,7
18785260,1480,26586969,entire home/apt,lisbon,arroios,3,5.0,4,3.0,84.0,spacious apartment next to city center,2017-07-27 21:12:41.544592,38.72997,-9.140083,0101000020e61000007e737ff5b84722c0d3872ea86f5d4340,2017,7
6291053,1480,32707585,entire home/apt,lisbon,arroios,18,4.0,6,2.0,96.0,lisboa lady girl,2017-07-27 21:12:41.540161,38.720324,-9.137303,0101000020e61000000e492d944c4622c00f43ab93335c4340,2017,7
11547646,1480,19759442,entire home/apt,lisbon,arroios,36,4.5,7,4.0,96.0,wonderful view in the city center,2017-07-27 21:12:39.175637,38.72063,-9.134942,0101000020e6100000b3b6291e174522c01c42959a3d5c4340,2017,7
17746283,1480,35196924,entire home/apt,lisbon,arroios,2,0.0,7,4.0,84.0,45 new,2017-07-27 21:12:39.172180,38.723917,-9.135894,0101000020e6100000fc71fbe5934522c05c02f04fa95c4340,2017,7
17241703,1480,4632054,entire home/apt,lisbon,são vicente,0,0.0,4,2.0,96.0,sweet sun filled home for up to four people,2017-07-27 21:12:39.168477,38.719425,-9.124417,0101000020e61000000322c495b33f22c060764f1e165c4340,2017,7
301264,1480,1552056,entire home/apt,lisbon,arroios,34,4.5,6,2.0,96.0,200yrs apart balcony and wifi 2,2017-07-27 21:12:39.161747,38.723006,-9.13871,0101000020e61000009e4143ff044722c0e867ea758b5c4340,2017,7
16008513,1480,83909457,entire home/apt,lisbon,arroios,1,0.0,6,3.0,96.0,big apartment with private terrace,2017-07-27 21:12:39.159807,38.725959,-9.13135,0101000020e6100000c1a8a44e404322c0529e7939ec5c4340,2017,7
2997691,1480,15280031,entire home/apt,lisbon,arroios,19,4.5,5,3.0,89.0,cidade de manchester apartment,2017-07-27 21:12:39.156533,38.726712,-9.133115,0101000020e6100000ce3637a6274422c02dce18e6045d4340,2017,7
20021923,1480,142174438,entire home/apt,lisbon,arroios,0,0.0,5,3.0,90.0,gra a great balcony with view,2017-07-27 21:12:38.204684,38.720351,-9.133121,0101000020e610000056d28a6f284422c009522976345c4340,2017,7
16822603,1480,101593477,entire home/apt,lisbon,são vicente,6,4.5,6,2.0,96.0,luminous flat w river view,2017-07-27 21:12:38.202271,38.719996,-9.120779,0101000020e61000005116bebed63d22c01ba034d4285c4340,2017,7
19944499,1480,70904759,entire home/apt,lisbon,arroios,0,0.0,4,2.0,102.0,charming 2 bedroom apartment,2017-07-27 21:12:38.200059,38.720968,-9.133877,0101000020e6100000895fb1868b4422c034bbeead485c4340,2017,7
17696974,1480,3953109,entire home/apt,lisbon,santa maria maior,8,4.0,4,2.0,94.0,intendente modern flat,2017-07-27 21:12:38.195988,38.719811,-9.134688,0101000020e6100000ca5356d3f54422c0892650c4225c4340,2017,7
10258183,1480,22192546,entire home/apt,lisbon,arroios,0,0.0,4,1.0,95.0,burnet pink apartment lisboa,2017-07-27 21:12:38.193267,38.734626,-9.13256,0101000020e6100000f98381e7de4322c049658a39085e4340,2017,7
16966601,1480,83909457,entire home/apt,lisbon,arroios,1,0.0,6,3.0,96.0,quiet house in central lisbon near tram 28,2017-07-27 21:12:38.190590,38.725223,-9.133578,0101000020e610000020eeea55644422c04ca7751bd45c4340,2017,7
